id,formula,pbe_pred,opt_pred,pbe_minus_opt
Surface-JVASP-143623_miller_1_0_0_thickness_16_VASP_PBE_noDP,Nd4FeS6O,-2.3006246089935303,-2.019033193588257,-0.28159141540527344
Surface-JVASP-110096_miller_1_0_0_thickness_16_VASP_PBE_noDP,SrClO,-1.9861054420471191,-1.7193483114242554,-0.26675713062286377
Surface-JVASP-63938_miller_1_1_0_thickness_16_VASP_PBE_noDP,BaNaBr,-1.1800696849822998,-0.9161325693130493,-0.2639371156692505
Surface-JVASP-111073_miller_1_1_0_thickness_16_VASP_PBE_noDP,CuCl,-0.6964126825332642,-0.433626264333725,-0.2627864181995392
Surface-JVASP-1201_miller_1_1_0_thickness_16_VASP_PBE_noDP,CuCl,-0.6967053413391113,-0.43517401814460754,-0.2615313231945038
Surface-JVASP-95_miller_1_1_0_thickness_16_VASP_PBE_noDP,CdS,-0.8380186557769775,-0.5789391994476318,-0.2590794563293457
Surface-JVASP-8003_miller_1_1_0_thickness_16_VASP_R2SCAN,CdS,-0.8722609281539917,-0.613577663898468,-0.2586832642555237
Surface-JVASP-8003_miller_1_1_0_thickness_16_VASP_PBE_noDP,CdS,-0.871484100818634,-0.6134843230247498,-0.2579997777938843
Surface-JVASP-1702_miller_1_1_0_thickness_16_VASP_PBE,ZnS,-0.9791113138198853,-0.7273704409599304,-0.25174087285995483
Surface-JVASP-95_miller_1_1_0_thickness_16_VASP_PBE,CdS,-0.8319361209869385,-0.5811090469360352,-0.2508270740509033
Surface-JVASP-57104_miller_1_0_0_thickness_16_VASP_PBE_noDP,ZnS,-1.0411794185638428,-0.7906255722045898,-0.25055384635925293
Surface-JVASP-1109_miller_0_0_1_thickness_16_VASP_PBE_noDP,SnS,-0.7726914882659912,-0.525229275226593,-0.2474622130393982
Surface-JVASP-10591_miller_1_1_0_thickness_16_VASP_PBE_noDP,ZnS,-1.0202357769012451,-0.7744365930557251,-0.24579918384552002
Surface-JVASP-22618_miller_1_0_0_thickness_16_VASP_PBE_noDP,ZnS,-1.0781668424606323,-0.8327522873878479,-0.24541455507278442
Surface-JVASP-1702_miller_1_1_0_thickness_16_VASP_PBE_noDP,ZnS,-0.9729310274124146,-0.7276955842971802,-0.24523544311523438
Surface-JVASP-22623_miller_1_0_0_thickness_16_VASP_PBE_noDP,ZnS,-1.0119149684906006,-0.7673872113227844,-0.24452775716781616
Surface-JVASP-96805_miller_1_0_0_thickness_16_VASP_PBE_noDP,La4S3NCl3,-2.5513265132904053,-2.307225227355957,-0.24410128593444824
Surface-JVASP-10591_miller_1_0_0_thickness_16_VASP_PBE_noDP,ZnS,-1.0211784839630127,-0.7808626890182495,-0.24031579494476318
Surface-JVASP-24968_miller_1_0_0_thickness_16_VASP_PBE_noDP,Pr4S3NCl3,-2.417682647705078,-2.1808719635009766,-0.23681068420410156
Surface-JVASP-7648_miller_1_0_0_thickness_16_VASP_PBE_noDP,ZnS,-0.9937101602554321,-0.7570236325263977,-0.23668652772903442
Surface-JVASP-7629_miller_1_1_0_thickness_16_VASP_PBE_noDP,SnS,-0.676563024520874,-0.4423295855522156,-0.23423343896865845
Surface-JVASP-1180_miller_0_0_1_thickness_16_VASP_PBE,InN,0.06402601301670074,0.2917068302631378,-0.22768081724643707
Surface-JVASP-1180_miller_0_0_1_thickness_16_VASP_PBE_noDP,InN,0.06440924108028412,0.29153621196746826,-0.22712697088718414
Surface-JVASP-24333_miller_1_0_0_thickness_16_VASP_PBE_noDP,Nd4S3NCl3,-2.4312961101531982,-2.204277515411377,-0.2270185947418213
Surface-JVASP-55611_miller_1_0_0_thickness_16_VASP_PBE_noDP,Ba4Cl6O,-2.9456429481506348,-2.7187633514404297,-0.22687959671020508
Surface-JVASP-140471_miller_1_1_0_thickness_16_VASP_PBE_noDP,Al5AgS8,-1.2775497436523438,-1.0514495372772217,-0.22610020637512207
Surface-JVASP-57476_miller_1_0_0_thickness_16_VASP_PBE_noDP,CuCSN,-0.09755544364452362,0.12715497612953186,-0.22471041977405548
Surface-JVASP-1109_miller_1_0_0_thickness_16_VASP_PBE_noDP,SnS,-0.7334306836128235,-0.5095735192298889,-0.22385716438293457
Surface-JVASP-20092_miller_0_0_1_thickness_16_VASP_R2SCAN,CdO,-1.35085129737854,-1.1278233528137207,-0.22302794456481934
Surface-JVASP-1167_miller_1_1_0_thickness_16_VASP_PBE_noDP,BeS,-1.3514657020568848,-1.1309690475463867,-0.22049665451049805
Surface-JVASP-117700_miller_1_1_0_thickness_16_VASP_PBE_noDP,BeS,-1.3536916971206665,-1.1356168985366821,-0.21807479858398438
Surface-JVASP-1029_miller_1_1_1_thickness_16_VASP_R2SCAN,Ti,0.4000677466392517,0.1850573718547821,0.2150103747844696
Surface-JVASP-966_miller_1_1_0_x1015_thickness_16_VASP_R2SCAN_R2SCAN,Pm,0.3802083134651184,0.5858901143074036,-0.20568180084228516
Surface-JVASP-96463_miller_1_0_0_thickness_16_VASP_PBE_noDP,Sr4Cl6O,-2.9138386249542236,-2.7090485095977783,-0.2047901153564453
Surface-JVASP-23901_miller_1_0_0_thickness_16_VASP_PBE_noDP,Ca4Cl6O,-2.8533051013946533,-2.6570467948913574,-0.1962583065032959
Surface-JVASP-1195_miller_1_1_0_thickness_16_VASP_R2SCAN,ZnO,-1.6706817150115967,-1.4745984077453613,-0.19608330726623535
Surface-JVASP-7923_miller_1_1_0_thickness_16_VASP_PBE,ZnO,-1.7020692825317383,-1.5088342428207397,-0.19323503971099854
Surface-JVASP-861_miller_1_1_0_thickness_16_VASP_R2SCAN,Cr,0.14924442768096924,0.33911916613578796,-0.18987473845481873
Surface-JVASP-101231_miller_1_1_0_thickness_16_VASP_PBE_noDP,BaNaTiNbO6,-3.044036626815796,-2.85624098777771,-0.18779563903808594
Surface-JVASP-78857_miller_1_1_0_thickness_16_VASP_PBE_noDP,NbCoSn,-0.09540458023548126,-0.2827894687652588,0.18738488852977753
Surface-JVASP-1195_miller_1_0_0_thickness_16_VASP_PBE_noDP,ZnO,-1.743125081062317,-1.5558669567108154,-0.18725812435150146
Surface-JVASP-34040_miller_1_0_0_thickness_16_VASP_PBE_noDP,TeMoS,-0.7344634532928467,-0.5498633980751038,-0.18460005521774292
Surface-JVASP-156490_miller_1_1_0_thickness_16_VASP_PBE_noDP,NbGaNi,-0.2031978964805603,-0.3850690424442291,0.18187114596366882
Surface-JVASP-7923_miller_1_1_0_thickness_16_VASP_PBE_noDP,ZnO,-1.6941720247268677,-1.5132931470870972,-0.1808788776397705
Surface-JVASP-21195_miller_1_1_0_x1015_thickness_16_VASP_R2SCAN_R2SCAN,Mo,0.2765030264854431,0.0959470346570015,0.18055599182844162
Surface-JVASP-91_miller_1_1_0_thickness_16_VASP_R2SCAN,C,0.3756066560745239,0.197795569896698,0.17781108617782593
Surface-JVASP-33818_miller_1_0_0_thickness_16_VASP_PBE_noDP,BrCl,-0.18029145896434784,-0.004177086055278778,-0.17611437290906906
Surface-JVASP-80722_miller_1_0_0_thickness_16_VASP_PBE_noDP,AgH,0.0633431226015091,0.23887509107589722,-0.17553196847438812
Surface-JVASP-30_miller_1_0_0_thickness_16_VASP_PBE,GaN,-0.2539837658405304,-0.07923407852649689,-0.1747496873140335
Surface-JVASP-115436_miller_1_1_0_thickness_16_VASP_PBE_noDP,NaSrAs,-0.8020196557044983,-0.9653100371360779,0.1632903814315796
Surface-JVASP-40766_miller_1_1_0_thickness_16_VASP_PBE_noDP,ZrFeSe,-0.46918898820877075,-0.6317569017410278,0.16256791353225708
Surface-JVASP-36018_miller_1_1_0_thickness_16_VASP_PBE_noDP,GeC,0.4046119451522827,0.5665451884269714,-0.16193324327468872
Surface-JVASP-1195_miller_0_0_1_thickness_16_VASP_R2SCAN,ZnO,-1.548698902130127,-1.387264609336853,-0.16143429279327393
Surface-JVASP-1180_miller_1_1_0_thickness_16_VASP_R2SCAN,InN,-0.05900196731090546,0.09959150105714798,-0.15859346836805344
Surface-JVASP-134866_miller_1_1_0_thickness_16_VASP_PBE_noDP,YSF,-3.3277299404144287,-3.172971248626709,-0.15475869178771973
Surface-JVASP-21263_miller_1_0_0_thickness_16_VASP_PBE_noDP,Na6MnS4,-1.2416366338729858,-1.0882177352905273,-0.1534188985824585
Surface-JVASP-101229_miller_1_1_0_thickness_16_VASP_PBE_noDP,BaSrMgTeO6,-2.4806907176971436,-2.3288655281066895,-0.1518251895904541
Surface-JVASP-116272_miller_1_1_0_thickness_16_VASP_PBE_noDP,LiH,-0.31522780656814575,-0.4659605622291565,0.15073275566101074
Surface-JVASP-138301_miller_1_1_0_thickness_16_VASP_PBE_noDP,AgH,0.07306040823459625,0.22332298755645752,-0.15026257932186127
Surface-JVASP-138309_miller_1_1_0_thickness_16_VASP_PBE_noDP,AgH,0.07506397366523743,0.22336941957473755,-0.14830544590950012
Surface-JVASP-116283_miller_1_1_0_thickness_16_VASP_PBE_noDP,LiH,-0.31188780069351196,-0.45989710092544556,0.1480093002319336
Surface-JVASP-78629_miller_1_1_0_thickness_16_VASP_PBE_noDP,PrOF,-4.056882858276367,-3.911041259765625,-0.1458415985107422
Surface-JVASP-36365_miller_1_1_0_thickness_16_VASP_PBE_noDP,PrN,-1.27611243724823,-1.1320816278457642,-0.14403080940246582
Surface-JVASP-102056_miller_1_1_0_thickness_16_VASP_PBE_noDP,ZrSbRh,-0.806911826133728,-0.9506461024284363,0.14373427629470825
Surface-JVASP-40476_miller_1_1_0_thickness_16_VASP_PBE_noDP,LiCuS,-0.9352500438690186,-0.792287290096283,-0.1429627537727356
Surface-JVASP-138743_miller_1_1_0_thickness_16_VASP_PBE_noDP,LiCuS,-0.9332261085510254,-0.7904011011123657,-0.14282500743865967
Surface-JVASP-984_miller_1_1_1_thickness_16_VASP_PBE_noDP,Rh,0.03297749161720276,0.1720237135887146,-0.13904622197151184
Surface-JVASP-156335_miller_1_1_0_thickness_16_VASP_PBE_noDP,PmAgGe,-0.2585778832435608,-0.3954346179962158,0.13685673475265503
Surface-JVASP-943_miller_1_1_1_thickness_16_VASP_R2SCAN,Ni,0.2871514558792114,0.1536126434803009,0.13353881239891052
Surface-JVASP-22540_miller_1_1_0_thickness_16_VASP_PBE_noDP,LiMgP,-0.7078042030334473,-0.8411062359809875,0.13330203294754028
Surface-JVASP-45318_miller_1_0_0_thickness_16_VASP_PBE_noDP,Na6ZnS4,-1.2779371738433838,-1.1447449922561646,-0.13319218158721924
Surface-JVASP-31161_miller_1_1_0_thickness_16_VASP_PBE_noDP,LiMgP,-0.7081688642501831,-0.840739905834198,0.1325710415840149
Surface-JVASP-120170_miller_1_1_0_thickness_16_VASP_PBE_noDP,ScOF,-4.022719383239746,-3.8903534412384033,-0.13236594200134277
Surface-JVASP-67988_miller_1_1_0_thickness_16_VASP_PBE_noDP,Na2BeGe,0.4127638339996338,0.28057050704956055,0.13219332695007324
Surface-JVASP-17700_miller_1_1_0_thickness_16_VASP_PBE_noDP,InN,-0.06480300426483154,0.06736620515584946,-0.132169209420681
Surface-JVASP-27530_miller_1_0_0_thickness_16_VASP_PBE_noDP,Na6ZnS4,-1.2790796756744385,-1.1474109888076782,-0.13166868686676025
Surface-JVASP-17700_miller_1_1_0_thickness_16_VASP_PBE,InN,-0.06397247314453125,0.066681407392025,-0.13065388053655624
Surface-JVASP-52171_miller_1_1_0_thickness_16_VASP_PBE_noDP,NdOF,-4.094762802124023,-3.9668118953704834,-0.12795090675354004
Surface-JVASP-21195_miller_1_1_1_x1015_thickness_16_VASP_R2SCAN_R2SCAN,Mo,0.187129944562912,0.06062083691358566,0.12650910764932632
Surface-JVASP-116006_miller_1_1_0_thickness_16_VASP_PBE_noDP,LaOF,-4.151773452758789,-4.025416851043701,-0.1263566017150879
Surface-JVASP-1774_miller_1_1_0_thickness_16_VASP_PBE_noDP,MgSe,-1.169851541519165,-1.2961050271987915,0.12625348567962646
Surface-JVASP-135531_miller_1_1_0_thickness_16_VASP_PBE_noDP,NaSrP,-0.7258167266845703,-0.8510865569114685,0.1252698302268982
Surface-JVASP-31882_miller_1_0_0_thickness_16_VASP_PBE_noDP,FeN3ClO3,-0.4582669734954834,-0.3333582282066345,-0.12490874528884888
Surface-JVASP-78585_miller_1_1_0_thickness_16_VASP_PBE_noDP,VSiRh,-0.4106077551841736,-0.5331043601036072,0.1224966049194336
Surface-JVASP-78630_miller_1_1_0_thickness_16_VASP_PBE_noDP,SmOF,-4.129938125610352,-4.009364128112793,-0.1205739974975586
Surface-JVASP-8182_miller_1_0_0_thickness_16_VASP_PBE_noDP,AlP,-0.5585324168205261,-0.6761892437934875,0.11765682697296143
