id,sk_gap,alignn_gap
JVASP-771_Ti_a_0,0.006789,0.006949856877326965
JVASP-792_S_e_12,2.588622,0.7224540710449219
JVASP-21195_Mo_a_0,0.001052,0.0006056129932403564
JVASP-14604_Ba_a_0,0.001106,-0.00011831521987915039
JVASP-858_Co_c_0,0.000237,0.008748143911361694
JVASP-919_Mg_c_0,0.002872,0.004841357469558716
JVASP-1050_Y_c_0,0.000176,-0.008667901158332825
JVASP-993_Sb_c_0,0.004359,0.003817260265350342
JVASP-25114_K_a_0,0.0046,0.07475307583808899
JVASP-898_In_a_0,0.001954,0.008288152515888214
JVASP-934_Nb_a_0,0.000593,0.0024734437465667725
JVASP-1029_Ti_a_0,0.000382,0.008811533451080322
JVASP-1130_Li_a_0,0.000137,7.494189262390137
JVASP-11956_Al_b_0,0.002932,0.005715414881706238
JVASP-11987_Al_a_24,0.000483,0.0007017254829406738
JVASP-14639_Co_b_27,0.001955,0.016837656497955322
JVASP-19673_V_b_0,0.000386,-0.007629845291376114
JVASP-20253_Ti_d_0,0.000393,-0.0034972727298736572
JVASP-37038_Ti_a_0,0.000886,-0.004617631435394287
JVASP-54_S_f_18,0.530013,0.03377804905176163
JVASP-79137_Ag_d_0,0.000841,-0.01017490029335022
JVASP-96839_H_d_96,0.004872,3.147129535675049
JVASP-100703_O_g_24,0.000399,0.06746312975883484
JVASP-101260_Mn_a_1,0.002393,0.6218403577804565
JVASP-103152_O_c_2,0.01621,0.36911246180534363
JVASP-105710_O_g_24,0.000403,2.4597840309143066
JVASP-107385_Cr_b_0,0.001166,0.2500138580799103
JVASP-12019_Co_a_0,0.00393,0.5718754529953003
JVASP-12195_Ni_b_0,0.00534,1.3502848148345947
JVASP-1285_Ba_a_0,0.00043,2.3128647804260254
JVASP-17253_Fe_b_0,0.002728,0.6897010803222656
JVASP-18428_O_c_8,0.000168,0.26030537486076355
JVASP-186_Cr_c_0,0.000596,0.3220154941082001
JVASP-18888_Mn_a_0,6.9e-05,0.011630546301603317
JVASP-22677_Ca_b_0,0.000286,2.719285249710083
JVASP-237_Ni_a_0,0.000465,1.412313461303711
JVASP-51876_C_a_0,0.000591,1.0802860260009766
JVASP-53976_C_a_0,0.00059,1.0365335941314697
JVASP-60771_O_c_18,0.001036,0.7779902219772339
JVASP-8246_O_c_8,6.1e-05,0.24430911242961884
JVASP-8248_O_c_8,0.91504,1.1853716373443604
JVASP-8265_Co_b_0,0.001831,0.49436864256858826
JVASP-8320_O_c_8,0.001758,1.0107165575027466
JVASP-8638_Co_b_0,0.001788,0.493514746427536
JVASP-8645_O_c_8,0.91489,1.1823909282684326
JVASP-92454_O_d_18,0.000353,0.8200314044952393
JVASP-93457_O_f_24,0.000309,0.0015194490551948547
JVASP-93825_O_f_18,9.7e-05,0.8792253732681274
JVASP-93956_O_f_24,0.000638,0.0294903963804245
JVASP-94344_O_f_18,0.015359,0.5299087166786194
JVASP-104_O_e_8,0.082389,1.8850257396697998
JVASP-116_O_b_8,2.188811,4.219286918640137
JVASP-11959_Ni_a_6,0.000363,-0.006830394268035889
JVASP-11959_Al_j_2,0.003004,-0.0052159130573272705
JVASP-11965_Al_a_0,0.00079,0.006161220371723175
JVASP-11968_Al_a_0,0.001145,0.012857615947723389
JVASP-11981_Nb_c_0,0.009277,0.009187906980514526
JVASP-1201_Cl_c_8,0.001661,0.5290203094482422
JVASP-1312_B_a_0,0.007936,1.269734263420105
JVASP-1393_Ga_a_0,0.003071,1.4238734245300293
JVASP-1405_Ca_a_0,0.000388,3.6323494911193848
JVASP-14311_P_b_4,0.003463,-0.002797219902276993
JVASP-1453_Cu_a_1,0.002907,5.202754497528076
JVASP-14657_Ni_a_4,0.00147,0.0007643029093742371
JVASP-14857_Cu_a_8,0.00177,0.002500385046005249
JVASP-16660_Al_c_6,0.002863,-0.006197825074195862
JVASP-16845_Al_a_0,0.001481,0.005800455808639526
JVASP-1702_S_d_8,1.026135,1.8614304065704346
JVASP-17422_Ni_e_8,0.001954,-0.0047111064195632935
JVASP-17864_Fe_a_3,0.002251,0.05003310739994049
JVASP-18399_Pd_b_8,0.003791,-0.006860688328742981
JVASP-18825_Fe_d_2,0.000793,-0.0004389658570289612
JVASP-19613_Al_a_0,0.005507,-0.0016736984252929688
JVASP-19705_Ni_c_8,0.001131,0.011077344417572021
JVASP-19829_P_c_12,0.000378,-0.01139897108078003
JVASP-20204_Al_c_6,0.001016,0.001989811658859253
JVASP-20253_Al_a_4,0.001122,-0.001035541296005249
JVASP-20259_Co_h_20,0.000409,0.0024900808930397034
JVASP-20462_Al_c_6,0.001016,0.0019900500774383545
JVASP-20482_Fe_g_0,0.001733,-0.00783444195985794
JVASP-20628_Fe_a_0,0.000642,0.0012974813580513
JVASP-26272_Al_b_4,0.004268,0.005746230483055115
JVASP-29559_Fe_b_0,0.015238,0.7528508901596069
JVASP-37038_Al_c_8,0.000663,-0.005767941474914551
JVASP-37090_Ni_a_24,0.000185,-0.0065955668687820435
JVASP-37615_Nb_a_3,0.002501,0.01158401370048523
JVASP-37995_Fe_a_9,0.000982,0.013837546110153198
JVASP-38019_Cu_b_2,0.028036,-0.0013486221432685852
JVASP-42465_Ni_i_1,0.00202,0.02230153977870941
JVASP-50851_Ni_d_0,0.000442,-0.010596945881843567
JVASP-55158_Cu_a_3,0.000372,-0.0032925009727478027
JVASP-7630_B_d_0,0.000558,1.5148396492004395
JVASP-7678_Se_b_8,0.000906,1.6188218593597412
JVASP-79137_Pd_a_3,0.004787,0.006537199020385742
JVASP-7957_Fe_c_2,0.002681,0.028572648763656616
JVASP-8158_Si_d_0,0.001234,2.038358211517334
JVASP-8222_Cu_a_4,0.002922,0.03036876767873764
JVASP-85876_Cu_g_1,0.002065,0.003503859043121338
JVASP-96839_H_g_10,0.004286,3.052603006362915
JVASP-13514_Te_e_6,0.059769,0.08936706185340881
JVASP-13526_Br_j_8,0.000503,3.787966728210449
JVASP-13632_Cl_k_8,0.003203,0.03247390687465668
JVASP-27724_Te_d_18,0.00251,0.19422227144241333
JVASP-27780_Se_n_12,0.098861,0.044991396367549896
JVASP-60244_Fe_a_0,0.00432,0.005366496741771698
JVASP-60497_Fe_c_0,0.007886,0.055733561515808105
JVASP-664_S_h_16,0.814111,1.2258431911468506
JVASP-5935_Ni_a_0,0.000706,1.0696638822555542
JVASP-5977_Ni_a_0,0.0061,-0.0014292821288108826
JVASP-6742_Fe_c_0,0.008228,0.05515486001968384
JVASP-780_Ti_a_0,0.006232,0.04012095928192139
JVASP-1002_Si_b_0,0.003056,0.45651745796203613
JVASP-890_Ge_b_0,0.01512,-0.005437016487121582
JVASP-14606_Ag_a_0,0.004009,0.0006144344806671143
JVASP-828_B_h_0,0.000425,1.396491289138794
JVASP-25250_N_f_0,0.000273,5.732834339141846
JVASP-25388_Rb_c_0,0.004826,0.1412164866924286
JVASP-33718_F_f_0,0.000126,2.4669113159179688
JVASP-840_Br_f_0,0.000388,0.02388140559196472
JVASP-1029_Ti_d_12,0.000554,0.009633421897888184
JVASP-1180_N_b_36,0.000277,0.02479836344718933
JVASP-11956_Ni_a_27,0.001347,-0.0030559003353118896
JVASP-1216_Cu_c_0,0.000159,0.04814058542251587
JVASP-15000_Al_a_0,0.001128,0.03663244843482971
JVASP-19673_Fe_a_27,0.000124,-0.004842095077037811
JVASP-20253_Al_a_18,0.000817,-0.004161089658737183
JVASP-37599_Ti_c_0,0.000248,-0.00042307376861572266
JVASP-57_Mo_c_0,0.009875,0.9370746612548828
JVASP-79137_Pd_a_12,0.001158,-0.01329389214515686
JVASP-96839_H_g_80,0.002122,3.175041913986206
JVASP-101250_Mn_a_0,0.001338,0.4576980471611023
JVASP-101260_Mn_b_0,0.000786,0.54314124584198
JVASP-103152_Co_a_0,0.010772,0.71024489402771
JVASP-106858_Na_a_0,0.000189,0.15771670639514923
JVASP-107385_O_c_8,0.000517,0.2517583668231964
JVASP-12019_O_i_9,0.001126,0.5578833818435669
JVASP-12195_Ni_c_9,0.000859,1.3704928159713745
JVASP-1285_O_e_18,0.351498,2.2520041465759277
JVASP-17253_O_c_8,0.001063,0.9335097074508667
JVASP-18430_Fe_a_0,0.001641,0.6961914300918579
JVASP-186_O_i_18,0.001306,0.30074557662010193
JVASP-18888_O_g_24,0.000574,0.0025521889328956604
JVASP-234_Ni_a_9,0.000855,1.3754611015319824
JVASP-237_O_c_24,1.07466,1.5686931610107422
JVASP-51876_O_f_16,5.514721,5.526180267333984
JVASP-53976_O_f_16,5.516684,5.507728576660156
JVASP-8065_Ge_a_0,0.000316,1.2060205936431885
JVASP-8247_Ni_a_0,0.00032,0.5745171308517456
JVASP-8253_Co_a_0,0.000199,0.7541595697402954
JVASP-8265_O_c_8,0.000209,0.5455796122550964
JVASP-8392_Ni_a_9,0.000854,1.3725441694259644
JVASP-8638_O_c_8,0.000146,0.5492397546768188
JVASP-90143_O_c_24,7.160468,3.157567024230957
JVASP-93342_Ge_a_0,1.2e-05,1.206305742263794
JVASP-93460_Mn_a_0,0.000481,0.01628953218460083
JVASP-93954_Mn_a_0,5.6e-05,0.018945254385471344
JVASP-94296_C_a_0,0.001417,5.50596809387207
JVASP-94423_Cr_a_0,0.00042,0.061141952872276306
JVASP-1130_F_b_8,0.00241,7.588077545166016
JVASP-1180_In_b_0,0.000661,0.2975032925605774
JVASP-11959_Ni_e_8,0.004879,-0.0046934932470321655
JVASP-11963_Al_b_4,0.001486,0.02108931541442871
JVASP-11965_Al_k_1,0.005726,0.002725943922996521
JVASP-11968_Ni_c_8,0.008468,0.00606006383895874
JVASP-11981_Al_a_6,0.002171,0.010604709386825562
JVASP-1216_O_a_4,0.002805,0.029129456728696823
JVASP-1312_P_d_8,0.001025,1.1935497522354126
JVASP-1393_P_d_8,0.002469,1.2497785091400146
JVASP-1405_O_b_8,0.019868,3.646331310272217
JVASP-1453_Al_b_0,0.000524,0.00392894446849823
JVASP-14739_Ni_h_2,0.000316,-0.0020094960927963257
JVASP-14971_Al_a_0,0.001466,0.011050283908843994
JVASP-16660_Al_j_8,0.013434,-0.005352884531021118
JVASP-16852_Al_e_0,0.010075,-0.004414744675159454
JVASP-17185_Fe_g_0,0.001543,-0.018303312361240387
JVASP-17422_Ni_h_12,0.000318,-0.0004004836082458496
JVASP-17864_Fe_c_0,0.001457,0.010076981037855148
JVASP-18691_Zr_a_0,0.002457,0.001158386468887329
JVASP-18825_Al_a_0,0.002044,0.014625221490859985
JVASP-19613_Al_d_1,0.006376,0.010815829038619995
JVASP-19729_Ni_a_8,0.009194,0.007471650838851929
JVASP-19834_Nb_c_0,0.001724,0.009187757968902588
JVASP-20211_Al_b_4,0.001486,0.021089300513267517
JVASP-20259_Al_a_0,0.009468,0.006293214857578278
JVASP-20436_Fe_a_0,0.000642,0.0012974515557289124
JVASP-20472_Al_b_4,0.001487,0.02108938992023468
JVASP-20482_C_a_8,0.002016,0.0009254664182662964
JVASP-20524_Al_a_4,0.001124,0.004555076360702515
JVASP-20628_Ni_d_16,0.000495,0.010638684034347534
JVASP-26272_Al_d_8,0.003949,0.0022581815719604492
JVASP-30_Ga_b_0,0.0016,1.8471521139144897
JVASP-37045_Ti_a_2,0.002388,0.017066985368728638
JVASP-3717_H_e_2,0.000807,3.069922924041748
JVASP-37599_Nb_a_3,0.003919,0.0076142847537994385
JVASP-37857_Cu_d_0,0.002364,0.020872294902801514
JVASP-37996_Fe_d_3,0.000546,0.014297425746917725
JVASP-38020_Al_b_0,0.008308,0.015691161155700684
JVASP-42465_Cr_a_0,0.000381,0.02054697275161743
JVASP-54444_Fe_c_3,0.000212,-0.006333578377962112
JVASP-59544_Fe_b_1,0.000409,0.01673327386379242
JVASP-7630_As_a_8,0.002507,1.3896355628967285
JVASP-7844_Al_a_0,0.000848,3.4105842113494873
JVASP-7937_Fe_a_0,0.001719,0.583443284034729
JVASP-7957_Al_a_0,0.00145,0.016159459948539734
JVASP-8158_C_a_8,0.001857,1.8918111324310303
JVASP-85865_Ga_c_0,0.002002,-0.0029350221157073975
JVASP-86371_Al_d_0,0.000716,0.004435263574123383
JVASP-95_S_b_2,0.417027,0.7474226951599121
JVASP-96839_H_h_6,0.016069,2.8679611682891846
JVASP-13514_Zr_b_0,0.013624,0.06204129755496979
JVASP-13536_Sb_d_9,0.000445,0.05209498107433319
JVASP-14431_Se_c_18,0.001149,0.001409873366355896
JVASP-27780_Zr_b_0,0.00178,0.04271542280912399
JVASP-27862_As_d_0,0.002006,0.038112711161375046
JVASP-60477_Cl_k_8,0.001526,0.006729841232299805
JVASP-60525_Ag_b_4,0.000157,0.6017118692398071
JVASP-667_C_c_0,0.587496,0.05922591686248779
JVASP-5944_S_h_18,1.658051,1.9031788110733032
JVASP-5977_Te_d_9,0.226312,0.0039665549993515015
JVASP-680_Se_d_9,0.001381,0.015910953283309937
JVASP-780_Te_d_9,0.002211,-0.00408250093460083
